,Rating,Year,Genre
1009,7.5,2016,Rock
1010,2.5,2016,Pop/R&B
1011,7.2,2016,Rap
1012,7.8,2016,Pop/R&B
1013,7.2,2016,Rap
1014,8.1,2016,Rock
1015,6.8,2016,Pop/R&B
1016,7.8,2016,Rock
1017,8.2,2016,Metal
1018,6.7,2016,Electronic
1019,7.7,2016,Pop/R&B
1020,8.0,2016,Rock
1021,7.1,2016,Rap
1022,6.2,2016,Pop/R&B
1023,7.4,2016,Rap
1024,7.8,2016,Electronic
1025,4.8,2016,Rock
1026,6.5,2016,Metal
1027,6.5,2016,Experimental
1028,6.8,2016,Pop/R&B
1029,7.7,2016,Rock
1030,5.7,2016,Rock
1031,5.0,2016,Rock
1032,5.0,2016,Rock
1033,5.8,2016,Rock
1034,8.0,2016,Experimental
1035,7.3,2016,Rock
1036,4.0,2016,Pop/R&B
1037,8.0,2015,Rock
1038,6.9,2016,Rock
1039,7.5,2016,Rock
1040,7.5,2016,Rock
1041,7.0,2016,Folk/Country
1042,7.4,2016,Rock
1043,7.2,2016,Rap
1044,8.0,2016,Pop/R&B
1045,7.4,2015,Rap
1046,3.9,2015,Rap
1047,6.1,2015,Rap
1048,7.6,2016,Pop/R&B
1049,7.8,2016,Rock
1050,7.5,2016,Rock
1051,6.7,2016,Rock
1052,7.3,2016,Rock
1053,6.8,2016,Rock
1054,6.8,2016,Experimental
1055,7.5,2016,Rap
1056,6.3,2016,Rock
1057,6.7,2016,Folk/Country
1058,8.0,2016,Rock
1059,6.5,2016,Rock
1060,7.6,2015,Experimental
1061,6.8,2016,Electronic
1062,7.0,2015,Pop/R&B
1063,5.7,2015,Rap
1064,8.3,2016,Metal
1065,6.5,2015,Pop/R&B
1066,6.5,2016,Metal
1067,5.6,2015,Rap
1068,7.0,2016,Rock
1069,7.1,2015,Rap
1070,8.0,2016,Metal
1071,7.9,2015,Rock
1072,6.9,2016,Rock
1073,6.5,2015,Electronic
1074,5.5,2016,Metal
1075,6.9,2016,Rap
1076,6.3,2016,Rap
1077,8.8,2015,Electronic
1078,7.5,2016,Rock
1079,6.9,2016,Rock
1080,6.4,2016,Rock
1081,8.6,2016,Pop/R&B
1082,7.9,2014,Rock
1083,6.9,2016,Electronic
1084,5.7,2016,Folk/Country
1085,4.7,2015,Rock
1086,4.7,2015,Pop/R&B
1087,7.9,2015,Rap
1088,7.0,2015,Rap
1089,8.3,2015,Rock
1090,7.4,2015,Electronic
1091,8.5,2016,Rock
1092,6.7,2015,Rap
1093,5.8,2015,Pop/R&B
1094,6.9,2016,Rap
1095,8.0,2015,Global
1096,4.0,2015,Rock
1097,4.0,2015,Rap
1098,8.2,2015,Electronic
1099,6.8,2013,Rap
1100,7.6,2016,Jazz
1101,8.0,2015,Experimental
1102,7.5,2016,Rock
1103,7.4,2015,Rap
1104,7.4,2015,Pop/R&B
1105,7.0,2015,Electronic
1106,7.7,2015,Rock
1107,8.2,2015,Rap
1108,7.7,2015,Rap
1109,7.8,2015,Rock
1110,8.6,2015,Rock
1111,8.6,2015,Electronic
1112,7.6,2015,Rap
1113,8.5,2015,Rock
1114,8.5,2015,Electronic
1115,7.2,2015,Rock
1116,8.5,2015,Metal
1117,7.0,2015,Rap
1118,7.5,2015,Rap
1119,5.0,2015,Rap
1120,6.7,2015,Rap
1121,8.3,2015,Pop/R&B
1122,6.4,2015,Rock
1123,6.7,2015,Rock
1124,7.6,2015,Experimental
1125,7.2,2015,Electronic
1126,8.5,2015,Rock
1127,7.3,2015,Rock
1128,7.2,2015,Folk/Country
1129,7.9,2015,Electronic
1130,7.0,2015,Folk/Country
1131,7.1,2015,Rock
1132,7.8,2015,Experimental
1133,4.8,2015,Rock
1134,7.6,2015,Rap
1135,8.0,2015,Electronic
1136,7.2,2015,Experimental
1137,6.5,2015,Metal
1138,6.5,2015,Experimental
1139,5.0,2015,Rock
1140,7.2,2015,Pop/R&B
1141,7.6,2015,Metal
1142,6.6,2015,Electronic
1143,7.6,2015,Electronic
1144,5.5,2015,Rap
1145,7.5,2015,Rap
1146,8.1,2015,Pop/R&B
1147,7.3,2015,Rap
1148,6.9,2015,Electronic
1149,8.7,2015,Pop/R&B
1150,6.7,2015,Pop/R&B
1151,8.1,2015,Rock
1152,6.0,2015,Rock
1153,8.2,2015,Rock
1154,7.3,2015,Rap
1155,8.2,2015,Electronic
1156,10.0,2015,Jazz
1157,4.9,2015,Rock
1158,6.8,2015,Experimental
1159,6.8,2015,Folk/Country
1160,7.8,2015,Metal
1161,7.9,2015,Electronic
1162,7.4,2015,Electronic
1163,7.5,2015,Metal
1164,8.2,2015,Metal
1165,7.3,2015,Pop/R&B
1166,7.2,2015,Rock
1167,8.0,2015,Electronic
1168,7.4,2015,Electronic
1169,5.5,2015,Metal
1170,6.0,2015,Rap
1171,7.8,2015,Rap
1172,7.8,2015,Rock
1173,7.1,2015,Pop/R&B
1174,7.4,2015,Experimental
1175,8.0,2015,Global
1176,7.8,2015,Experimental
1177,8.2,2015,Electronic
1178,7.2,2015,Electronic
1179,7.2,2015,Rap
1180,8.4,2015,Experimental
1181,8.4,2015,Electronic
1182,7.6,2015,Electronic
1183,6.1,2015,Rap
1184,7.3,2015,Pop/R&B
1185,8.0,2015,Experimental
1186,6.2,2015,Pop/R&B
1187,7.4,2015,Pop/R&B
1188,7.8,2015,Experimental
1189,7.3,2015,Rap
1190,7.7,2015,Rock
1191,7.7,2015,Rap
1192,5.5,2015,Rock
1193,6.6,2015,Electronic
1194,5.5,2015,Pop/R&B
1195,7.5,2015,Pop/R&B
1196,7.6,2015,Experimental
1197,6.3,2015,Rock
1198,6.8,2015,Pop/R&B
1199,4.0,2015,Rock
1200,7.5,2015,Rap
1201,6.3,2015,Rap
1202,7.7,2015,Experimental
1203,7.9,2015,Rock
1204,7.3,2015,Electronic
1205,7.0,2015,Rock
1206,6.6,2015,Rap
1207,6.9,2015,Pop/R&B
1208,8.5,2015,Pop/R&B
1209,6.0,2015,Rock
1210,6.0,2015,Pop/R&B
1211,7.0,2015,Metal
1212,6.8,2015,Rock
1213,7.0,2015,Metal
1214,8.7,2015,Experimental
1215,6.8,2015,Pop/R&B
1216,6.8,2015,Electronic
1217,7.8,2015,Rock
1218,7.3,2015,Electronic
1219,7.7,2015,Experimental
1220,5.4,2015,Pop/R&B
1221,7.9,2015,Rap
1222,6.4,2015,Rap
1223,7.6,2015,Rock
1224,8.7,2015,Rock
1225,8.0,2015,Rock
1226,7.2,2015,Electronic
1227,8.0,2015,Pop/R&B
1228,7.0,2015,Rock
1229,6.7,2015,Rock
1230,7.0,2015,Experimental
1231,6.9,2015,Rock
1232,7.0,2015,Experimental
1233,8.4,2015,Electronic
1234,5.9,2015,Electronic
1235,6.6,2015,Rap
1236,7.8,2015,Experimental
1237,7.0,2015,Rock
1238,4.8,2015,Rock
1239,5.9,2015,Electronic
1240,7.5,2015,Rap
1241,7.1,2015,Rock
1242,6.9,2015,Rap
1243,8.1,2015,Rock
1244,7.2,2015,Experimental
1245,6.5,2015,Folk/Country
1246,7.0,2015,Rap
1247,8.1,2015,Electronic
1248,7.7,2015,Electronic
1249,6.5,2015,Electronic
1250,7.0,2015,Metal
1251,7.2,2015,Rap
1252,8.0,2015,Pop/R&B
1253,5.7,2015,Rock
1254,5.7,2015,Electronic
1255,7.9,2015,Electronic
1256,6.6,2015,Rock
1257,6.9,2015,Rock
1258,8.2,2015,Metal
1259,6.4,2015,Electronic
1260,7.6,2015,Experimental
1261,7.0,2015,Rock
1262,6.8,2015,Rap
1263,7.7,2015,Electronic
1264,7.0,2015,Jazz
1265,7.0,2015,Metal
1266,7.3,2015,Electronic
1267,6.9,2015,Rock
1268,7.8,2015,Pop/R&B
1269,7.2,2015,Rap
1270,7.8,2015,Experimental
1271,8.1,2015,Rock
1272,7.6,2015,Rock
1273,6.9,2015,Experimental
1274,7.5,2015,Metal
1275,8.5,2015,Folk/Country
1276,4.0,2015,Electronic
1277,7.2,2015,Electronic
1278,7.6,2015,Electronic
1279,7.5,2015,Rock
1280,8.1,2015,Rock
1281,5.0,2015,Electronic
1282,6.8,2015,Rap
1283,7.7,2015,Rock
1284,7.2,2015,Rock
1285,7.2,2015,Rap
1286,6.4,2015,Rock
1287,4.9,2015,Electronic
1288,7.8,2015,Rock
1289,8.6,2015,Electronic
1290,6.8,2015,Rap
1291,7.4,2015,Rap
1292,6.0,2015,Electronic
1293,7.8,2015,Metal
1294,8.0,2015,Rock
1295,8.0,2015,Electronic
1296,7.3,2015,Electronic
1297,7.5,2015,Rock
1298,7.8,2015,Metal
1299,8.4,2015,Rock
1300,8.0,2015,Rock
1301,7.4,2015,Metal
1302,6.9,2015,Rock
1303,7.4,2015,Rap
1304,8.0,2015,Rock
1305,8.0,2015,Electronic
1306,7.1,2015,Experimental
1307,7.9,2015,Electronic
1308,6.3,2015,Rock
1309,5.8,2015,Rock
1310,7.3,2015,Rap
1311,7.2,2015,Rock
1312,7.5,2015,Electronic
1313,7.4,2015,Rap
1314,8.3,2015,Pop/R&B
1315,8.2,2015,Rock
1316,7.5,2015,Jazz
1317,7.6,2015,Rock
1318,6.9,2015,Electronic
1319,8.0,2015,Pop/R&B
1320,7.3,2015,Rock
1321,7.3,2015,Electronic
1322,6.8,2015,Electronic
1323,6.5,2015,Rock
1324,6.0,2015,Electronic
1325,7.8,2015,Rock
1326,6.6,2015,Rock
1327,6.4,2015,Electronic
1328,7.0,2015,Rap
1329,7.5,2015,Rock
1330,6.8,2015,Rock
1331,7.0,2015,Pop/R&B
1332,9.0,2015,Metal
1333,6.4,2015,Rap
1334,8.2,2015,Rock
1335,8.0,2015,Rap
1336,7.0,2015,Rock
1337,7.6,2015,Rap
1338,7.8,2015,Rap
1339,6.8,2015,Experimental
1340,7.4,2015,Rock
1341,7.4,2015,Rock
1342,7.3,2015,Rock
1343,7.0,2015,Electronic
1344,7.0,2015,Rock
1345,6.5,2015,Electronic
1346,7.5,2015,Experimental
1347,7.7,2015,Pop/R&B
1348,5.7,2015,Rap
1349,7.9,2015,Rock
1350,7.7,2015,Electronic
1351,7.0,2015,Pop/R&B
1352,6.6,2015,Electronic
1353,4.0,2015,Rock
1354,7.5,2015,Rap
1355,7.1,2015,Rap
1356,7.6,2015,Rap
1357,6.9,2015,Rap
1358,7.5,2015,Electronic
1359,6.9,2015,Pop/R&B
1360,6.9,2015,Electronic
1361,7.0,2015,Rap
1362,8.0,2015,Pop/R&B
1363,6.7,2015,Experimental
1364,6.6,2015,Rock
1365,7.8,2015,Pop/R&B
1366,6.8,2015,Metal
1367,6.7,2015,Rock
1368,6.9,2015,Rock
1369,7.1,2015,Rock
1370,7.7,2015,Rock
1371,8.2,2015,Pop/R&B
1372,6.3,2015,Rock
1373,7.8,2015,Electronic
1374,7.3,2015,Rap
1375,7.7,2015,Rock
1376,6.8,2015,Rock
1377,7.6,2015,Rock
1378,8.2,2015,Experimental
1379,3.0,2015,Pop/R&B
1380,7.1,2015,Electronic
1381,6.0,2015,Rock
1382,6.0,2015,Rap
1383,7.4,2015,Rock
1384,7.6,2015,Rock
1385,4.0,2015,Rap
1386,7.6,2015,Rock
1387,6.8,2015,Rock
1388,7.5,2015,Electronic
1389,7.2,2015,Pop/R&B
1390,6.7,2015,Rock
1391,7.7,2015,Electronic
1392,8.2,2015,Metal
1393,4.9,2015,Pop/R&B
1394,7.6,2015,Pop/R&B
1395,7.4,2015,Rock
1396,6.9,2015,Rock
1397,7.4,2015,Electronic
1398,7.1,2015,Rock
1399,6.8,2015,Rock
1400,7.1,2015,Pop/R&B
1401,7.9,2015,Experimental
1402,7.9,2015,Metal
1403,7.6,2015,Rap
1404,7.8,2015,Rock
1405,8.0,2015,Metal
1406,4.7,2015,Rock
1407,8.0,2015,Rock
1408,7.7,2015,Folk/Country
1409,7.4,2015,Electronic
1410,7.2,2015,Experimental
1411,8.6,2015,Pop/R&B
1412,8.6,2015,Electronic
1413,6.6,2015,Rap
1414,4.4,2015,Rock
1415,8.0,2015,Folk/Country
1416,7.3,2015,Rock
1417,8.4,2015,Rock
1418,8.0,2015,Rock
1419,7.3,2015,Rap
1420,6.7,2015,Rock
1421,7.7,2015,Experimental
1422,7.4,2015,Pop/R&B
1423,7.2,2015,Rap
1424,8.0,2015,Rock
1425,7.5,2015,Rock
1426,7.6,2015,Electronic
1427,8.1,2015,Electronic
1428,6.2,2015,Electronic
1429,6.0,2015,Rap
1430,6.7,2015,Rock
1431,6.8,2015,Rap
1432,7.1,2015,Rap
1433,7.2,2015,Rap
1434,7.2,2015,Pop/R&B
1435,7.0,2015,Rock
1436,5.8,2015,Rock
1437,7.1,2015,Folk/Country
1438,7.0,2015,Rock
1439,8.1,2015,Experimental
1440,7.8,2015,Rock
1441,7.3,2015,Rock
1442,6.2,2015,Electronic
1443,8.8,2015,Rap
1444,7.4,2015,Rap
1445,7.0,2015,Folk/Country
1446,6.9,2015,Rock
1447,7.3,2015,Electronic
1448,7.7,2015,Rap
1449,6.9,2015,Electronic
1450,6.0,2015,Metal
1451,6.9,2015,Rock
1452,8.1,2015,Rock
1453,7.4,2015,Rock
1454,7.3,2015,Electronic
1455,7.2,2015,Rap
1456,7.2,2015,Pop/R&B
1457,8.2,2015,Metal
1458,3.2,2015,Rock
1459,6.0,2015,Rock
1460,7.6,2015,Electronic
1461,7.4,2015,Rap
1462,7.1,2015,Rock
1463,6.3,2015,Rap
1464,5.4,2015,Rock
1465,7.3,2015,Rock
1466,7.3,2015,Rock
1467,7.1,2015,Rock
1468,6.4,2015,Rock
1469,6.7,2015,Rap
1470,7.3,2015,Metal
1471,7.8,2015,Rock
1472,6.2,2015,Global
1473,6.8,2015,Rock
1474,7.4,2015,Rock
1475,6.9,2015,Experimental
1476,7.0,2015,Rap
1477,7.7,2015,Rock
1478,7.6,2015,Rock
1479,4.0,2015,Rock
1480,6.5,2015,Rap
1481,6.2,2015,Electronic
1482,6.9,2015,Electronic
1483,6.5,2015,Electronic
1484,7.3,2015,Rock
1485,7.4,2015,Experimental
1486,7.2,2015,Experimental
1487,7.4,2015,Experimental
1488,6.7,2015,Rock
1489,8.0,2015,Electronic
1490,7.7,2015,Pop/R&B
1491,6.8,2015,Rock
1492,6.5,2015,Rock
1493,8.1,2015,Rock
1494,6.2,2015,Rap
1495,7.8,2015,Metal
1496,7.1,2015,Rap
1497,7.5,2015,Electronic
1498,8.0,2015,Jazz
1499,6.0,2015,Electronic
1500,8.0,2015,Pop/R&B
1501,7.8,2015,Electronic
1502,7.4,2015,Folk/Country
1503,7.7,2015,Rock
1504,6.8,2015,Rap
1505,6.9,2015,Electronic
1506,8.0,2015,Experimental
1507,6.5,2015,Rock
1508,8.4,2015,Rap
1509,8.2,2015,Metal
1510,6.5,2015,Rock
1511,6.9,2015,Rock
1512,6.4,2015,Rock
1513,7.9,2015,Rock
1514,7.1,2015,Rock
1515,7.5,2015,Rock
1516,6.8,2015,Rock
1517,7.5,2015,Rock
1518,6.0,2015,Rock
1519,6.7,2015,Rock
1520,7.0,2015,Experimental
1521,6.9,2015,Rock
1522,6.8,2015,Pop/R&B
1523,5.0,2015,Electronic
1524,7.4,2015,Electronic
1525,7.3,2015,Electronic
1526,7.6,2015,Electronic
1527,7.8,2015,Rap
1528,7.8,2015,Electronic
1529,6.8,2015,Rock
1530,5.2,2015,Folk/Country
1531,7.5,2015,Experimental
1532,6.3,2015,Rock
1533,5.8,2015,Rock
1534,6.7,2015,Rap
1535,7.0,2015,Rock
1536,6.9,2015,Rap
1537,6.8,2015,Electronic
1538,9.3,2015,Rock
1539,7.0,2015,Rock
1540,8.0,2015,Jazz
1541,7.0,2015,Rap
1542,7.1,2015,Rock
1543,7.3,2015,Electronic
1544,7.5,2015,Rock
1545,6.8,2015,Rock
1546,6.0,2015,Rock
1547,7.8,2015,Jazz
1548,5.5,2015,Rap
1549,7.4,2015,Pop/R&B
1550,6.9,2015,Rock
1551,5.0,2015,Rock
1552,7.6,2015,Electronic
1553,6.9,2004,Electronic
1554,5.0,2015,Rap
1555,7.0,2015,Rap
1556,7.7,2015,Rock
1557,7.2,2015,Rap
1558,8.0,2015,Electronic
1559,7.6,2015,Rock
1560,6.9,2015,Rock
1561,6.6,2015,Electronic
1562,7.7,2015,Electronic
1563,7.4,2015,Rap
1564,7.2,2015,Electronic
1565,6.6,2015,Rock
1566,6.4,2015,Rock
1567,8.9,2015,Pop/R&B
1568,7.5,2008,Electronic
1569,6.0,2015,Pop/R&B
1570,3.9,2015,Rap
1571,7.8,2015,Rock
1572,5.2,2015,Rock
1573,6.7,2015,Electronic
1574,7.4,2015,Rock
1575,7.2,2015,Rap
1576,7.5,2015,Rap
1577,8.8,2015,Rap
1578,7.2,2015,Rock
1579,7.8,2015,Rap
1580,8.4,2015,Experimental
1581,7.4,2015,Metal
1582,8.3,2015,Electronic
1583,7.4,2015,Rap
1584,7.3,2015,Electronic
1585,7.2,2015,Rock
1586,7.2,2015,Pop/R&B
1587,7.2,2015,Electronic
1588,6.8,2015,Rock
1589,5.4,2015,Rock
1590,7.8,2015,Rock
1591,7.0,2015,Rap
1592,7.5,2015,Rock
1593,7.6,2015,Jazz
1594,7.6,2015,Experimental
1595,7.0,2015,Pop/R&B
1596,8.0,2015,Folk/Country
1597,7.5,2015,Folk/Country
1598,7.2,2015,Rock
1599,6.0,2015,Rock
1600,7.2,2015,Rock
1601,7.2,2015,Rap
1602,5.5,2015,Pop/R&B
1603,7.3,2015,Rock
1604,6.8,2015,Global
1605,7.6,2015,Rock
1606,7.5,2015,Experimental
1607,7.4,2015,Electronic
1608,6.2,2015,Pop/R&B
1609,7.0,2015,Electronic
1610,7.2,2015,Experimental
1611,7.1,2015,Rock
1612,6.9,2015,Electronic
1613,7.1,2015,Folk/Country
1614,2.5,2015,Pop/R&B
1615,6.2,2015,Electronic
1616,8.0,2015,Metal
1617,6.7,2015,Jazz
1618,7.0,2015,Experimental
1619,6.0,2015,Metal
1620,6.8,2015,Rock
1621,6.5,2015,Electronic
1622,6.7,2015,Pop/R&B
1623,8.0,2015,Electronic
1624,8.0,2015,Metal
1625,7.6,2015,Rock
1626,7.4,2015,Metal
1627,6.6,2015,Pop/R&B
1628,7.4,2015,Electronic
1629,5.9,2015,Metal
1630,3.9,2015,Rock
1631,7.1,2015,Pop/R&B
1632,7.2,2015,Electronic
1633,7.1,2015,Rock
1634,7.9,2015,Electronic
1635,7.4,2015,Rap
1636,4.9,2015,Pop/R&B
1637,7.0,2015,Rock
1638,6.6,2015,Rock
1639,6.3,2015,Electronic
1640,4.0,2015,Rock
1641,7.0,2015,Experimental
1642,6.0,2015,Folk/Country
1643,7.2,2015,Rock
1644,6.6,2015,Pop/R&B
1645,7.9,2015,Experimental
1646,4.5,2015,Rock
1647,7.5,2015,Rock
1648,8.3,2015,Experimental
1649,6.0,2015,Rock
1650,7.1,2015,Electronic
1651,6.7,2015,Electronic
1652,6.8,2015,Pop/R&B
1653,8.3,2015,Rap
1654,8.3,2015,Pop/R&B
1655,7.8,2015,Rock
1656,7.3,2015,Metal
1657,7.7,2015,Electronic
1658,6.9,2015,Rock
1659,7.3,2015,Rock
1660,7.7,2015,Metal
1661,5.7,2015,Pop/R&B
1662,7.9,2015,Folk/Country
1663,7.4,2015,Global
1664,7.4,2015,Pop/R&B
1665,7.1,2015,Rap
1666,5.9,2015,Rock
1667,7.7,2015,Electronic
1668,7.1,2015,Pop/R&B
1669,7.6,2015,Pop/R&B
1670,4.3,2015,Folk/Country
1671,6.9,2015,Global
1672,6.9,2015,Electronic
1673,5.6,2015,Rap
1674,7.0,2015,Electronic
1675,9.3,2015,Electronic
1676,7.7,2015,Rock
1677,6.3,2015,Rock
1678,7.5,2015,Experimental
1679,8.0,2015,Metal
1680,7.8,2015,Rap
1681,6.3,2015,Rock
1682,7.8,2015,Electronic
1683,7.1,2015,Electronic
1684,6.4,2015,Rap
1685,7.3,2015,Rock
1686,7.1,2015,Electronic
1687,7.9,2015,Rock
1688,6.9,2015,Electronic
1689,5.5,2015,Rock
1690,6.3,2015,Rap
1691,7.3,2015,Rock
1692,7.1,2015,Rock
1693,8.0,2015,Rap
1694,7.2,2015,Rock
1695,6.4,2015,Rap
1696,7.0,2015,Metal
1697,8.4,2015,Pop/R&B
1698,5.8,2015,Electronic
1699,7.9,2015,Electronic
1700,6.9,2015,Electronic
1701,5.5,2015,Electronic
1702,8.7,2015,Experimental
1703,7.8,2015,Rock
1704,7.4,2015,Rock
1705,4.2,2015,Electronic
1706,7.4,2015,Rock
1707,7.3,2015,Electronic
1708,7.8,2015,Electronic
1709,5.6,2015,Rock
1710,3.3,2015,Rock
1711,7.0,2015,Rock
1712,6.0,2015,Rock
1713,7.2,2015,Rock
1714,7.7,2015,Folk/Country
1715,6.8,2015,Experimental
1716,8.3,2015,Pop/R&B
1717,8.0,2015,Rock
1718,6.8,2015,Experimental
1719,6.2,2015,Electronic
1720,8.6,2015,Experimental
1721,8.0,2015,Metal
1722,7.6,2015,Experimental
1723,5.6,2015,Rock
1724,8.5,2015,Experimental
1725,7.8,2015,Electronic
1726,6.4,2015,Rap
1727,7.1,2015,Electronic
1728,7.0,2015,Folk/Country
1729,6.5,2015,Rap
1730,7.4,2015,Pop/R&B
1731,7.6,2015,Electronic
1732,7.2,2015,Rap
1733,4.5,2015,Rock
1734,6.9,2015,Electronic
1735,7.0,2015,Electronic
1736,6.8,2015,Pop/R&B
1737,7.3,2015,Rock
1738,7.9,2015,Rock
1739,6.7,2015,Folk/Country
1740,6.6,2015,Rock
1741,7.5,2015,Rock
1742,6.0,2015,Rock
1743,8.6,2015,Jazz
1744,7.6,2015,Rock
1745,6.8,2015,Pop/R&B
1746,7.3,2015,Experimental
1747,6.1,2015,Rock
1748,8.0,2015,Rock
1749,2.0,2015,Rock
1750,6.7,2015,Rock
1751,6.6,2015,Electronic
1752,6.4,2015,Rock
1753,7.4,2015,Pop/R&B
1754,7.2,2015,Electronic
1755,5.0,2015,Rock
1756,7.8,2015,Folk/Country
1757,7.3,2015,Rap
1758,5.6,2015,Pop/R&B
1759,7.9,2015,Rock
1760,7.8,2015,Rap
1761,7.3,2015,Electronic
1762,5.8,2015,Rock
1763,7.2,2015,Rock
1764,7.7,2015,Experimental
1765,7.3,2015,Rap
1766,7.6,2015,Rock
1767,6.7,2015,Rock
1768,7.9,2015,Rock
1769,7.4,2015,Electronic
1770,8.2,2015,Metal
1771,6.2,2015,Rap
1772,7.5,2015,Experimental
1773,7.2,2015,Electronic
1774,4.8,2015,Rock
1775,7.0,2015,Rock
1776,7.0,2015,Pop/R&B
1777,6.9,2015,Rock
1778,7.0,2015,Rock
1779,7.2,2015,Pop/R&B
1780,5.8,2015,Electronic
1781,4.9,2015,Rap
1782,6.4,2015,Pop/R&B
1783,7.3,2015,Rock
1784,7.7,2015,Experimental
1785,7.4,2015,Folk/Country
1786,7.5,2015,Electronic
1787,6.9,2015,Rap
1788,8.4,2015,Rap
1789,8.1,2015,Rock
1790,7.1,2015,Rap
1791,7.5,2015,Metal
1792,6.8,2015,Pop/R&B
1793,8.1,2015,Rock
1794,6.3,2015,Rock
1795,6.7,2015,Electronic
1796,6.8,2015,Rap
1797,6.1,2015,Metal
1798,6.8,2015,Pop/R&B
1799,7.6,2015,Rock
1800,7.5,2015,Metal
1801,7.0,2015,Pop/R&B
1802,7.1,2015,Rock
1803,7.0,2015,Rock
1804,7.0,2015,Electronic
1805,8.4,2015,Metal
1806,7.5,2015,Metal
1807,7.9,2015,Rock
1808,7.3,2015,Electronic
1809,5.2,2015,Rock
1810,7.2,2015,Rock
1811,7.9,2015,Jazz
1812,6.7,2015,Rap
1813,7.5,2015,Rock
1814,5.4,2015,Rock
1815,8.0,2015,Experimental
1816,7.2,2015,Folk/Country
1817,7.4,2015,Electronic
1818,6.8,2015,Rock
1819,7.8,2015,Experimental
1820,6.9,2015,Electronic
1821,7.6,2015,Rock
1822,5.9,2015,Electronic
1823,6.4,2015,Rap
1824,6.4,2015,Pop/R&B
1825,6.3,2015,Electronic
1826,4.6,2015,Rock
1827,7.2,2015,Rock
1828,6.1,2015,Rock
1829,6.7,2015,Rap
1830,7.5,2015,Rock
1831,7.9,2015,Rock
1832,6.2,2015,Rap
1833,7.0,2015,Rock
1834,8.8,2015,Folk/Country
1835,7.9,2015,Rap
1836,7.3,2015,Experimental
1837,5.7,2015,Electronic
1838,6.8,2015,Rap
1839,8.0,2015,Rock
1840,5.6,2015,Rock
1841,5.4,2015,Rock
1842,5.7,2015,Rock
1843,8.1,2015,Rock
1844,7.9,2015,Rap
1845,5.9,2015,Rock
1846,7.5,2015,Rock
1847,6.6,2015,Electronic
1848,8.0,2015,Experimental
1849,7.6,2015,Electronic
1850,5.8,2015,Rock
1851,5.9,2015,Electronic
1852,6.6,2015,Rock
1853,6.9,2015,Rock
1854,5.9,2015,Electronic
1855,5.6,2015,Rock
1856,8.3,2015,Rock
1857,7.8,2015,Rock
1858,5.3,2015,Rap
1859,7.5,2015,Rock
1860,7.3,2015,Rock
1861,8.5,2015,Electronic
1862,5.5,2015,Rock
1863,5.4,2015,Rap
1864,6.1,2015,Rap
1865,7.0,2015,Rock
1866,7.6,2015,Rock
1867,7.0,2015,Pop/R&B
1868,7.2,2015,Electronic
1869,7.4,2015,Rock
1870,7.3,2015,Experimental
1871,8.1,2015,Rap
1872,8.1,2015,Experimental
1873,7.5,2015,Electronic
1874,7.0,2015,Electronic
1875,6.9,2015,Rock
1876,9.3,2015,Folk/Country
1877,6.0,2015,Electronic
1878,6.2,2015,Folk/Country
1879,6.5,2015,Rock
1880,7.8,2015,Electronic
1881,7.3,2015,Rap
1882,7.4,2015,Rock
1883,7.2,2015,Rap
1884,6.9,2015,Electronic
1885,6.4,2015,Metal
1886,8.1,2015,Electronic
1887,6.5,2015,Metal
1888,6.7,2015,Rock
1889,6.2,2015,Pop/R&B
1890,6.3,2015,Rap
1891,6.5,2015,Electronic
1892,7.7,2015,Rap
1893,7.6,2015,Rock
1894,6.7,2015,Rock
1895,8.0,2015,Rap
1896,6.4,2015,Rock
1897,7.0,2015,Rock
1898,7.7,2015,Folk/Country
1899,7.8,2015,Rock
1900,8.6,2015,Rock
1901,4.9,2015,Rock
1902,7.2,2015,Rock
1903,6.8,2015,Rock
1904,7.5,2015,Rock
1905,4.9,2015,Rock
1906,7.1,2015,Pop/R&B
1907,7.7,2011,Rock
1908,5.9,2015,Pop/R&B
1909,6.7,2015,Rock
1910,9.3,2015,Rap
1911,7.6,2015,Rock
1912,7.3,2015,Electronic
1913,7.0,2015,Rock
1914,6.6,2015,Rap
1915,8.0,2015,Rock
1916,7.1,2015,Rap
1917,6.9,2015,Rock
1918,7.4,2015,Rock
1919,7.7,2015,Experimental
1920,6.4,2015,Rock
1921,7.8,2015,Global
1922,7.8,2015,Electronic
1923,6.3,2015,Pop/R&B
1924,6.8,2015,Pop/R&B
1925,7.3,2015,Rock
1926,8.5,2015,Rock
1927,7.3,2015,Electronic
1928,6.5,2015,Rap
1929,8.0,2015,Experimental
1930,7.8,2015,Metal
1931,5.1,2015,Pop/R&B
1932,8.0,2015,Electronic
1933,7.3,2015,Rap
1934,5.4,2015,Rock
1935,6.2,2015,Metal
1936,7.1,2015,Experimental
1937,7.3,2015,Metal
1938,5.8,2015,Rap
1939,6.3,2015,Rap
1940,8.1,2015,Electronic
1941,7.5,2015,Electronic
1942,7.4,2015,Folk/Country
1943,5.2,2015,Rock
1944,6.7,2015,Rap
1945,7.5,2015,Rock
1946,6.4,2015,Electronic
1947,8.0,2015,Rock
1948,8.0,2015,Metal
1949,6.7,2015,Rock
1950,7.6,2015,Experimental
1951,7.0,2015,Rock
1952,7.5,2015,Metal
1953,5.9,2015,Rap
1954,6.6,2015,Rock
